X370..._SD_t2A	X370..._SD_t2B	X370..._SD_t7C	X370..._t2A	X370..._W_t2A	X370..._W_t2B	X370..._W_t7C	X370.1A._SD_t2A	X370.1A._SD_t2B	X370.1A._SD_t2C	X370.1A._SD_t7A	X370.1A._SD_t7B	X370.1A._SD_t7C	X370.1A._t2A	X370.1A._t2B	X370.1A._t2C	X370.1A._t7A	X370.1A._W_t2A	X370.1A._W_t2B	X370.1A._W_t2C	X370.1A._W_t7A	X370.1A._W_t7B	X370.1A._W_t7C	X370.3D._SD_t2A	X370.3D._SD_t2B	X370.3D._t2A	X370.3D._t2B	X370.3D._t2C	X370.3D._W_t2A	X370.3D._W_t2C	X370.3D._W_t7A_1	X370.3D._W_t7A_2	X370.3D._W_t7B_1	X370.3D._W_t7B_2	X370.3D._W_t7C_1	X370.3D._W_t7C_2	X370.5A._SD_t2A_1	X370.5A._SD_t2A_2	X370.5A._SD_t2B_1	X370.5A._SD_t2B_2	X370.5A._SD_t2C_1	X370.5A._SD_t2C_2	X370.5A._SD_t2D_1	X370.5A._SD_t2D_2	X370.5A._t2C	X370.5A._t2D	X370.5A._W_t2B	X370.5A._W_t7B	X432..._t2B	X432..._SD_t2A	X432..._SD_t2B	X432..._SD_t2C	X432..._SD_t7C	X432..._SD_t7D	X432..._t2C	X432..._W_t2A	X432..._W_t2B	X432..._W_t7C	X432..._W_t7D	X432.1A._SD_t7A	X432.1A._SD_t7B	X432.1A._SD_t7C	X432.1A._SD_t7D	X432.1A._t2A	X432.1A._t2B	X432.1A._t2D	X432.1A._t7C	X432.1A._t7D	X432.1A._W_t2A	X432.1A._W_t2B	X432.1A._W_t2C	X432.1A._W_t2D	X432.1A._W_t7A	X432.1A._W_t7B	X432.1A._W_t7C	X432.1A._W_t7D	X432.3D._SD_t2A	X432.3D._SD_t2B	X432.3D._SD_t2C	X432.3D._t2A	X432.3D._t2B	X432.3D._W_t2A	X432.3D._W_t2B	X432.3D._W_t2C	X432.5A._SD_t2A	X432.5A._SD_t2B	X432.5A._SD_t2C	X432.5A._SD_t7A	X432.5A._SD_t7B	X432.5A._SD_t7C	X432.5A._W_t7A	X432.5A._W_t7B	X432.5A._W_t7C
432(3D)_SD_t2C	0.110384424577188	0.139914598767079	0.18662964847716	0.302491107419267	0.127243299324014	0.0930820515310006	0.236068796013344	0.149378375084982	0.150418589199411	0.150822592221152	0.249906700939547	0.238493830037437	0.218612575757194	0.33607776144056	0.250843999910895	0.30223169840858	0.342933072438304	0.162930879923985	0.13708428277391	0.167926585873758	0.245432846367616	0.229911639667305	0.265409731317575	0.0855111714557988	0.0772119750520459	0.216860991179674	0.22808253820199	0.217814317171547	0.135897841570782	0.098962613918867	0.213248584554964	0.150673854124676	0.197042312890978	0.168689101739375	0.195521965814323	0.140740049886191	0.135499795339895	0.165819633022653	0.185427861393084	0.157334171639264	0.194200158668304	0.296244840716082	0.078148092347527	0.163838320681474	0.240734250813787	0.269279747559513	0.318921228798745	0.17558256404192	0.197848463047993	0.127930107508552	0.109749946475621	0.105917928664101	0.20599231309297	0.277602433573	0.254373497455247	0.131851803100772	0.121819094499225	0.246627263467453	0.202049281594541	0.242544341541551	0.233626186288393	0.239110123366493	0.235166572071858	0.273581785309129	0.286591720847596	0.287329792957865	0.343669023046035	0.396514420137102	0.177195576631159	0.237213331844122	0.180575008868913	0.143016868255772	0.308442519419299	0.279083135024852	0.263878135669311	0.351686688650135	0.0617572196589425	0.0648049475871735	0	0.179855603854341	0.193959467391801	0.0974544059534073	0.0797563648436845	0.0972061289595894	0.159674914451884	0.141323468953326	0.129927379599002	0.241637691896921	0.226581891828581	0.210527962038081	0.266470982050829	0.279457081833988	0.263050342188112
432(3D)_t2A	0.201766515049753	0.243994593856198	0.217327069840186	0.215413447148915	0.193323988199234	0.186358179082787	0.224972252536505	0.239437550503312	0.232361934658793	0.237644379195382	0.26049567074603	0.251344027753916	0.236397354300405	0.248957666895825	0.18197952610008	0.218589529781587	0.286625723898448	0.214215304771979	0.182636104013305	0.218862302669282	0.214313712667394	0.202295849431825	0.246165631737964	0.21409156673091	0.198379860839346	0.103950660408661	0.126825734654871	0.0977882462929195	0.21837035781345	0.185619039877725	0.208790278387355	0.197977398334412	0.187999818486039	0.209435666780741	0.197325772086787	0.183968668184373	0.237610069980011	0.205487705039252	0.272550672154679	0.197301296566164	0.244715139393616	0.276174824942261	0.185810831354679	0.2090442389341	0.149333108698594	0.186518856968486	0.286831942556636	0.195634047696289	0.109037288394731	0.185917027341225	0.197518904210254	0.188947946253481	0.219182254495518	0.258448000903316	0.171208288106242	0.186742206259437	0.182091874697387	0.231317132663541	0.217351919782951	0.242360329099075	0.240467172647287	0.240592982978463	0.239627453316298	0.166285776173231	0.193120143922943	0.205101216925127	0.287875380449038	0.351362223144427	0.19587278782392	0.259096644729543	0.212099725296585	0.202315582510537	0.283042927785997	0.245352996870192	0.246210918246129	0.315492814029586	0.185146942877597	0.190108871850594	0.179855603854341	0	0.0842693345703218	0.164170414879273	0.162016573513568	0.172148192713484	0.224044620128729	0.219715958910193	0.20148132117577	0.250642156084398	0.235802170518831	0.230931935488128	0.251746885315988	0.26387095208264	0.249597699844827
432(3D)_t2B	0.205376766376632	0.257430251454493	0.22942792923814	0.227740217587784	0.199914719951184	0.201290811076474	0.238124682785536	0.238678590266635	0.230589824900547	0.235980603099321	0.274812779926235	0.266534209287462	0.249576350666634	0.264222931555086	0.189930184785662	0.21946360404536	0.288700390762456	0.211112548665253	0.187689986302967	0.216160131122276	0.216517829565063	0.206708004032922	0.257890680378957	0.213374324372076	0.197671651833758	0.097040863854168	0.150980747962006	0.117050413716641	0.238588515209169	0.204271489481455	0.227900779962083	0.202227320836252	0.20662599030158	0.208703917812561	0.217264829710694	0.199528422445396	0.234201286204313	0.20833161721191	0.26951471038034	0.196397815276842	0.240426890525965	0.289847498957882	0.197881086841803	0.224427571631402	0.149297527739893	0.179287357627399	0.282039250782155	0.210200976796071	0.115847886398394	0.201687314608944	0.193392573486083	0.18950747871344	0.232322839447908	0.270711126283335	0.193101398365059	0.195755904253163	0.199310184261841	0.230038770299497	0.216915819941687	0.25726159992898	0.255328224829246	0.256420093527852	0.246394179858213	0.171699409732728	0.192062532819015	0.200239303868829	0.300025291853939	0.359313441248119	0.210260454950738	0.270169193300463	0.227224751897209	0.214373167948733	0.296098451861593	0.257316070172547	0.2615262870172	0.324838148955534	0.199299869573229	0.191327787966155	0.193959467391801	0.0842693345703218	0	0.165806844166918	0.167520578317297	0.171869174190518	0.242983168262205	0.237199176837018	0.219215327272763	0.262679467259943	0.25261898511448	0.248890948011081	0.261040768181052	0.27191806346315	0.261178249943422
432(3D)_W_t2A	0.136711653762825	0.185496811591114	0.188046347359234	0.289358479641617	0.136214886659883	0.114010641114132	0.225846360934556	0.152687726840575	0.151652321191899	0.152258080019127	0.251052475043145	0.245019167524669	0.225657429929517	0.326031168071443	0.240411907282866	0.285180283280098	0.334544106319873	0.131693125296961	0.123619416397446	0.134835368179731	0.213608830973988	0.197886711483858	0.2545605382741	0.106910153240729	0.106688446800533	0.169343373209917	0.212822771232872	0.204981405970383	0.144053109783062	0.113473499171937	0.195688886652769	0.127306323330422	0.179879281423031	0.136381204112178	0.181163798983704	0.1424308822947	0.143109930421144	0.138965528835296	0.188804416485455	0.14852711494448	0.179522837516886	0.291786783510252	0.118766930906955	0.178924872220675	0.199594877142654	0.246588456027255	0.283659615881005	0.174271456902632	0.156358722248293	0.119605100161442	0.102355763392987	0.098017704137564	0.196733864869153	0.272326971302833	0.240515760712993	0.129831013429651	0.116739182373292	0.229226283982562	0.178188435451095	0.242539062936701	0.234006618526334	0.238007577588646	0.23072378720708	0.230965284505727	0.250240337424539	0.262368940939082	0.33178060595923	0.385947398618404	0.162672314995931	0.229114120587653	0.167863236916268	0.146821191658868	0.301693631974753	0.273304742756941	0.259823457495338	0.345124925494936	0.118118447150256	0.0914413309054215	0.0974544059534073	0.164170414879273	0.165806844166918	0	0.0573674406873092	0.0729097031524079	0.173532686796027	0.15854684432894	0.137477817044341	0.244425657842309	0.222728377149461	0.212700198981772	0.263363201825259	0.274717782752558	0.258953316230176
432(3D)_W_t2B	0.124134917921213	0.16845106755425	0.183631992220674	0.291917298516746	0.131355897780126	0.101479790019515	0.225459420917589	0.162041340207168	0.159013504579373	0.160351638989318	0.242664954341942	0.233220215489017	0.217571568073279	0.328959587135683	0.239176426943478	0.287724396963731	0.334930046235059	0.148902762370668	0.131553870811694	0.154009832555298	0.222687096810797	0.205620417687503	0.258247910024544	0.110840819333532	0.0933703706401648	0.184842604177512	0.206911368310312	0.199550861986962	0.133730593381741	0.0951211044740822	0.203476892664362	0.131364293852386	0.185286574533061	0.147714283571731	0.187488151136866	0.139437907209347	0.142914440078367	0.155035306574688	0.191790521956583	0.149017643934007	0.186214519931125	0.289384034159856	0.103333931213941	0.173138554737788	0.215096786595729	0.247251377126842	0.304482922322963	0.175421711583916	0.169295674916377	0.106112357732065	0.103982936707476	0.0912011695910476	0.196359600595591	0.269771610922469	0.239469212119001	0.120037662863363	0.0973899432793771	0.225039800095195	0.181079308604739	0.238395841720261	0.230157373004349	0.234937340807451	0.227482560848268	0.249156303217647	0.267510662263474	0.26703375507741	0.331392024162998	0.387265853430997	0.168469771801178	0.232217757486457	0.170885523134673	0.145224566191445	0.300821262629779	0.27053591561392	0.254609173819335	0.343407233872432	0.0983987377079471	0.0829909019990003	0.0797563648436845	0.162016573513568	0.167520578317297	0.0573674406873092	0	0.0785318241577744	0.165285021597588	0.149888247597907	0.12942966247296	0.241646624210539	0.218757306108072	0.211002104882904	0.258542439782057	0.270856947967252	0.255823259118888
432(3D)_W_t2C	0.125961844158418	0.175928108319243	0.187558266900661	0.298195982954906	0.115771324120783	0.0962221445494453	0.228771066269286	0.147115499734027	0.149559710154597	0.153375838430646	0.256954848476281	0.244719291403886	0.225858603711524	0.332466418369384	0.245984087165356	0.290865447655638	0.340914324704222	0.121179074482879	0.117639244812827	0.128915056187914	0.218171047619649	0.204660832102212	0.258728400217682	0.116258882613867	0.114714494132121	0.184393373503903	0.22398170922362	0.210972075493592	0.137512671529987	0.0923049017364103	0.20438760571258	0.125966432728295	0.190850957860006	0.145654559285136	0.184277075949786	0.133374424989434	0.140566780193827	0.139712349814561	0.191114146289575	0.137720171532506	0.18232021915751	0.297217219153602	0.105086894925412	0.165520227620402	0.20879550516793	0.252211836246644	0.28717855351415	0.168174399344967	0.172438747935887	0.122750361722995	0.11062969683153	0.0917737904873861	0.199574701913193	0.268444345155363	0.251640913060421	0.125175149455964	0.122061124759616	0.232587741334807	0.183756365189925	0.244322185540179	0.235862080513105	0.23936470448064	0.231215354180154	0.248840832802187	0.262235875312012	0.27016888565197	0.336933267043071	0.392998838298082	0.16533619820401	0.222571449679109	0.164476885744072	0.133623249271179	0.305360466635828	0.276799825318708	0.260443540660031	0.349531159111841	0.118119507981871	0.0955716486617462	0.0972061289595894	0.172148192713484	0.171869174190518	0.0729097031524079	0.0785318241577744	0	0.167173553894969	0.140889880404555	0.126030843526841	0.242512656308077	0.223246129491462	0.203416709888593	0.259997585120766	0.272123249554402	0.255977236158664
432(5A)_SD_t2A	0.18096042388684	0.130486913676389	0.208420148456963	0.248910994717888	0.167970589237431	0.1452826538432	0.199290367260218	0.20825105086599	0.215148882278196	0.214909066623355	0.231094383528649	0.223173849919525	0.221495340389844	0.290716938825896	0.238235395623665	0.304650403242757	0.317357370948976	0.19683085239474	0.177753483527801	0.201323226200002	0.266334335467774	0.251609520422869	0.216146379086374	0.202738498538835	0.181714835497635	0.254860689287669	0.186177661778442	0.210376842927664	0.110208888073297	0.129509615304529	0.181763260847174	0.187210624771667	0.205411749800144	0.208872873267224	0.174882190178185	0.175032410061613	0.213044942177898	0.196704528451036	0.258598814456808	0.17445789366275	0.212267277800863	0.240235919710301	0.149702582127256	0.14450486226482	0.264146578959725	0.267878553133147	0.311971005503128	0.186543989212993	0.249010504555855	0.124388403205688	0.189538140677676	0.143101837284422	0.209133878821391	0.234390875501033	0.193195174763429	0.140045352680135	0.12822831656453	0.26103188964613	0.220629895197197	0.239637138757222	0.176021246895671	0.183006369455017	0.212497924727141	0.278923563304943	0.292383523339146	0.286293358932147	0.275865772049107	0.331729421703024	0.133430782713844	0.181576062376088	0.121456345986992	0.139078943276121	0.245836404492897	0.251164012289894	0.204571256207426	0.281864066900727	0.166702344725912	0.190292373686669	0.159674914451884	0.224044620128729	0.242983168262205	0.173532686796027	0.165285021597588	0.167173553894969	0	0.108051865267603	0.0893697271567512	0.173831798988999	0.160577550257742	0.168960187743506	0.201348096542884	0.215803023713179	0.196056777184694
432(5A)_SD_t2B	0.172482432634411	0.0916579257654974	0.204906024483068	0.279196767856597	0.164821601121917	0.138488471088663	0.20876852993169	0.210809177487659	0.207673063977549	0.207813564484753	0.246104437160176	0.233367220715829	0.226931113625016	0.320247231506318	0.263991148864125	0.333673312243987	0.347696993763627	0.194482960875396	0.166059106665936	0.201119525905167	0.275667513059592	0.262431815023915	0.208948949145719	0.183260505235396	0.182811914414268	0.259904036247548	0.168372011776288	0.210012846203322	0.0721134290611125	0.112702235317544	0.194300145887854	0.198753624247449	0.209463780416283	0.210122663960991	0.184188149999549	0.178068130043034	0.200192142131319	0.198189378488147	0.249726089474025	0.179824751967041	0.242627418647632	0.278191967011711	0.135082105291143	0.152455835737642	0.272901007128296	0.298143902624479	0.343819628547937	0.201354696414567	0.242584392186705	0.119046435447869	0.17945228703055	0.155396833902003	0.235299768216955	0.26153463746117	0.191756610211923	0.131118887887836	0.126800054469409	0.273824046250279	0.234430913524728	0.254539099716527	0.191189424327044	0.204798913836055	0.227797327328884	0.310096775968573	0.324172129766745	0.3184259559004	0.303149955128911	0.33811431924805	0.13988305412845	0.153371955499165	0.119745141820486	0.125425973089933	0.245196922618813	0.270575369679565	0.220012970935556	0.292382656459811	0.149878533562434	0.166376545821327	0.141323468953326	0.219715958910193	0.237199176837018	0.15854684432894	0.149888247597907	0.140889880404555	0.108051865267603	0	0.0890326979742376	0.176258438626717	0.147811131303463	0.194680128772687	0.225754166832431	0.204831166110931	0.208539183795541
432(5A)_SD_t2C	0.145469481602876	0.129004156909576	0.17388969933281	0.262982503326702	0.129957391106966	0.109634828805892	0.178940162977306	0.178005304419216	0.178740481790088	0.17967307287052	0.215185545463851	0.202172999781889	0.19886959506378	0.293912720321538	0.236694166389337	0.304239023437977	0.314003728305176	0.161743397476369	0.135453560626673	0.168686508234689	0.242219907867802	0.22835764616117	0.21434346506677	0.171839498337056	0.157425011272787	0.23716145417711	0.19143203472256	0.189543577175904	0.0969180367350128	0.0885742685680336	0.152952738823909	0.160546817165753	0.174570680969502	0.174331417569279	0.144253861602602	0.14000537409571	0.180934496516268	0.162565400153872	0.228636714808319	0.144097131561398	0.214295577787136	0.244526804751291	0.114858405384431	0.11180596197579	0.249663415360882	0.268175994696108	0.314194706652501	0.162890857838943	0.223806438502435	0.0996975600874681	0.160983324606735	0.116558068206062	0.19150303363145	0.22968130934568	0.215648020613378	0.112791010029247	0.102823228032367	0.238880448100725	0.195954884633762	0.222479596132024	0.182919833422206	0.185544225705456	0.193737359505515	0.280567792341518	0.291985525360888	0.288178114826214	0.292686420709337	0.352264657242476	0.119360956787216	0.176350445569626	0.116979005045985	0.0953981018767223	0.257330536215588	0.237045381798847	0.211808505314632	0.304827977512305	0.140956331334922	0.157504134315817	0.129927379599002	0.20148132117577	0.219215327272763	0.137477817044341	0.12942966247296	0.126030843526841	0.0893697271567512	0.0890326979742376	0	0.182462797834832	0.163894606762778	0.154589757969872	0.209740294602567	0.219698093819775	0.205073389103978
432(5A)_SD_t7A	0.235329740547194	0.189538219494684	0.200091553715883	0.253970709118406	0.20980707606342	0.227444457418411	0.130319299131256	0.263877113046137	0.266795865952223	0.270363360807912	0.23930698504954	0.229175375891183	0.20640081202365	0.285605239951698	0.247502992685453	0.294370538080844	0.297548721654554	0.233566080760402	0.21025985390008	0.234969335216509	0.220027920949537	0.204533001846869	0.145226491446229	0.281351775118835	0.250454962460213	0.276226074035667	0.207462338873847	0.232980641609645	0.179579270306106	0.220493423579344	0.16318100857179	0.216999281839448	0.180545381837695	0.225760081464289	0.167754047263286	0.195740761397653	0.30390871762245	0.201956133585443	0.33441530721498	0.197279378846537	0.299647375253831	0.243362292366295	0.246036251378517	0.175896644224228	0.294565508220748	0.283539965038026	0.324066404914421	0.191296216814789	0.282047267478073	0.198023954304326	0.263922706449568	0.234328308853805	0.180767884450897	0.193670417831019	0.21949195242208	0.203678526964325	0.203257116982462	0.201097066032844	0.195720716322048	0.213089521129577	0.142668061408267	0.153010246176864	0.149287377340752	0.296022206085842	0.29224307978729	0.277648075070523	0.249852486999192	0.297334125189969	0.160451150013019	0.205745643285336	0.158463520341177	0.187170650031573	0.168373915371424	0.196722340143144	0.14942396042383	0.229468744571896	0.250754451959718	0.269051496642299	0.241637691896921	0.250642156084398	0.262679467259943	0.244425657842309	0.241646624210539	0.242512656308077	0.173831798988999	0.176258438626717	0.182462797834832	0	0.0884200725685488	0.129546120864885	0.121983307880547	0.123573867171232	0.119967669147389
432(5A)_SD_t7B	0.220829563347576	0.157890746662664	0.188382121001059	0.258874902442908	0.196915971961535	0.211551101592154	0.143397238681366	0.25871706503567	0.256676826741475	0.260725088736401	0.23378575979161	0.221213721781292	0.202926002284212	0.294113430125442	0.24599607739195	0.304801026602104	0.308925931485708	0.219187132265669	0.197928820896288	0.219528045783222	0.2272546511513	0.211909149516899	0.159367915911699	0.26687900586326	0.233577715255635	0.269669107935937	0.187602076160193	0.223364305513953	0.156143881730169	0.197836386661343	0.16058122221217	0.208378704427641	0.173531265329729	0.214460958655873	0.158781194024595	0.189104748440893	0.290109867915356	0.194784437237084	0.327765501759074	0.1929654784436	0.291050183249195	0.246057796693035	0.230916247642803	0.167425246540793	0.283469008491234	0.284681390185005	0.333149154145354	0.18821054413317	0.267814137494755	0.181329923509723	0.246554412154714	0.219837807322114	0.1946640751062	0.217090766278917	0.196748715660248	0.18633878607349	0.186030047329112	0.219868418587269	0.199065418239225	0.213693087572389	0.149234989291297	0.161518539506774	0.171384941825816	0.296405864069253	0.299598128615624	0.28852489192197	0.262832129472731	0.301993417208996	0.148821816137756	0.176876217256947	0.147428612473402	0.17270755379558	0.178704257211536	0.216440233875738	0.16382878022149	0.238026724070278	0.231695680288552	0.251954703935245	0.226581891828581	0.235802170518831	0.25261898511448	0.222728377149461	0.218757306108072	0.223246129491462	0.160577550257742	0.147811131303463	0.163894606762778	0.0884200725685488	0	0.139774986929413	0.151172354084741	0.122036488980677	0.141955114675443
432(5A)_SD_t7C	0.211046618480085	0.216855171925298	0.174160420518621	0.258239963930427	0.177358883501339	0.192348346522593	0.142753525671689	0.232363115656236	0.242653724101502	0.241708402457644	0.208592820915875	0.209847478845732	0.181961114236357	0.281550108215157	0.228323374442426	0.277974691667746	0.276704972500037	0.203097168240831	0.175780415615339	0.203978389148589	0.212056126310942	0.194932116653044	0.197705675183159	0.248502356522904	0.223086652858048	0.26013448538642	0.237069850922231	0.226806361629122	0.199322618020209	0.181964103356093	0.150999621124326	0.18094668531826	0.162688731659277	0.196174653271149	0.137035199572002	0.158014552850149	0.268151362121429	0.170685321437086	0.301773909204386	0.163461351877368	0.255395240196292	0.221613531541529	0.209830398178295	0.143753608528711	0.266220556337157	0.259808724188237	0.288072333329957	0.165666099701396	0.258373983905361	0.179316271751431	0.230262447838841	0.195874252882538	0.123639950339449	0.169234757819404	0.237259847947226	0.175389079179919	0.175506185722688	0.189228637644425	0.166523756353727	0.179264438778107	0.156999051352586	0.14676614944918	0.163496867382564	0.272787705661523	0.271966341866371	0.264090466516303	0.26128433105848	0.321142299984193	0.159688904114164	0.228027003723095	0.17157280785797	0.152865135421206	0.212875843037479	0.187044401158476	0.182432300749666	0.255688019182423	0.22041048621091	0.238687774509969	0.210527962038081	0.230931935488128	0.248890948011081	0.212700198981772	0.211002104882904	0.203416709888593	0.168960187743506	0.194680128772687	0.154589757969872	0.129546120864885	0.139774986929413	0	0.147709984877558	0.17770386897915	0.139925777116925
432(5A)_W_t7A	0.261627112178743	0.241611237807175	0.226077600659874	0.235203950315163	0.237929112332543	0.253290839765071	0.130581852931143	0.291946265173204	0.2954765543698	0.297373412871693	0.253578082508458	0.247459178218161	0.2278356313413	0.265122734852685	0.235181889367315	0.265151085237267	0.257575053278011	0.257422312161901	0.229572745540773	0.258556596432647	0.214233827399555	0.203073155220452	0.16452286371261	0.303798015557553	0.272018243175097	0.262349200488356	0.228904496744145	0.227294136984473	0.226100939583181	0.240320292699392	0.175755356495463	0.242218458430972	0.194775440929735	0.251608437362978	0.176765569480138	0.222685223267888	0.325351704035733	0.234992732745658	0.355645024301387	0.228785923637612	0.315144295197656	0.245423515843314	0.273051019516969	0.208326732090452	0.285610927978355	0.267674587730695	0.297819818124611	0.21551240564132	0.285812182174016	0.216637301967308	0.283646388256702	0.255522808097381	0.180999522865082	0.143080141099922	0.231106534455156	0.221391914313678	0.219271325689349	0.1615471588731	0.219487722853473	0.236352866436397	0.179422724956379	0.172910031840527	0.173316319529774	0.276130600226404	0.265290548384752	0.255635888754578	0.230740094397335	0.277705691841801	0.176849702828008	0.246826188207701	0.187402410122517	0.209703241619066	0.169244223231187	0.167001679943846	0.158221047540521	0.20706086628599	0.270600635586238	0.286799071525398	0.266470982050829	0.251746885315988	0.261040768181052	0.263363201825259	0.258542439782057	0.259997585120766	0.201348096542884	0.225754166832431	0.209740294602567	0.121983307880547	0.151172354084741	0.147709984877558	0	0.105539907333346	0.0723898424323016
432(5A)_W_t7B	0.273730840400666	0.20609070668705	0.239341120219963	0.259880118588744	0.250979919362274	0.265328788931637	0.146503539417233	0.310078057600713	0.304744640106152	0.309062423252081	0.275559153742044	0.264918283892153	0.245131016448041	0.288700272718539	0.258938169905461	0.291151650484905	0.285532452628136	0.269407474070028	0.242577270021145	0.269580855023667	0.238307707199364	0.221749836693024	0.165532881809154	0.316539186988383	0.287436092628321	0.277424496383449	0.216266550673899	0.238566502867039	0.212168443421514	0.251557038464612	0.188487840729706	0.258633693937429	0.207098674455237	0.260773610544794	0.190552302985458	0.233334454321595	0.338904559878116	0.248020194774601	0.368830070984083	0.244591535620824	0.33428571260505	0.271363369910148	0.283551833562362	0.221276610861316	0.301104219429482	0.288891767661073	0.330054985247576	0.231340258980632	0.296476475902305	0.229792285381617	0.296068868384831	0.270945555656314	0.211812281302265	0.188770241785894	0.219063690885952	0.234684728654105	0.235236502510174	0.183656399551589	0.23400386376983	0.253328491305366	0.189490460903936	0.19170360084536	0.198941255246421	0.300541294090881	0.291410763842593	0.282536268207351	0.251449665175601	0.275060983314334	0.192006641574495	0.207672406203284	0.191426601124439	0.218647791260277	0.150221675777479	0.199584369176436	0.171804599886204	0.208047527573379	0.283632881179053	0.29904593178253	0.279457081833988	0.26387095208264	0.27191806346315	0.274717782752558	0.270856947967252	0.272123249554402	0.215803023713179	0.204831166110931	0.219698093819775	0.123573867171232	0.122036488980677	0.17770386897915	0.105539907333346	0	0.0919712551980852
432(5A)_W_t7C	0.261756571949968	0.228360202549848	0.231323891424775	0.244757019329769	0.236965652995983	0.247463800696172	0.130711074837974	0.290492731001522	0.295961153879058	0.297556141628159	0.264355227780259	0.257276788553576	0.237699891393427	0.27486625367613	0.246606681647479	0.276512720873155	0.270411279025337	0.256875045549172	0.228471166375443	0.257970797852709	0.221701147952866	0.203259061351289	0.159974499362407	0.299595593874666	0.272596620757682	0.265561682649942	0.21866781557145	0.227673288814102	0.20848055748285	0.233624767767672	0.171397879105343	0.238474092698633	0.192832351623973	0.24872537963207	0.170981523731078	0.217952542180022	0.323455476706543	0.231416977169457	0.352684245566311	0.227227719180125	0.312258950723753	0.247807185203243	0.269618104826876	0.20425441692961	0.286407467492822	0.271266530069677	0.298592548879422	0.214439880020838	0.287074471798639	0.211832942281665	0.2784870441625	0.252429040347885	0.180664983285218	0.145667375795861	0.226050177813351	0.219709595103714	0.215837289771457	0.161673053230044	0.22263553670287	0.242869206657481	0.175952761427777	0.174092601541301	0.188205325726316	0.284556810437812	0.27545745613446	0.26824034970206	0.232268397992973	0.274979532465826	0.175398661652713	0.23163149939087	0.175896982245055	0.205286068336795	0.169672454115626	0.179644232109022	0.157409385275354	0.207820115292978	0.267581962508231	0.285504250493017	0.263050342188112	0.249597699844827	0.261178249943422	0.258953316230176	0.255823259118888	0.255977236158664	0.196056777184694	0.208539183795541	0.205073389103978	0.119967669147389	0.141955114675443	0.139925777116925	0.0723898424323016	0.0919712551980852	0
