feature_id	Taxon	Confidence
ede63ff22b0e7517a8bf22097a937900	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__	1.0
48bc744493b446995ae079c0845bba3d	k__Bacteria; p__Chlorobi; c__OPB56; o__; f__; g__; s__	1.0
449588915d078fba727ff05c4785390e	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__	1.0
b799fac9c0b97272be56b31fd290cb7b	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	1.0
96e57dc8d7adaacd174a9945a6ce03ad	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__	1.0
1e62634f0beef31fc6d0f34c33ef3089	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__	1.0
21f1233d76a657c8be318294de2e448d	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia; s__	0.8
ce516b6ca0e771c24336277ecd7d5935	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__; s__	0.8
2101153823e79fd82f22725fb81f2df2	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__	1.0
c8aa31178d5459a3d608be72c23d39a1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Methylophilales; f__Methylophilaceae; g__; s__	0.9
e3182dffc647e2e03cc323530215635c	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	1.0
277925e1c9ffdab18d83d9e2ad184312	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__	1.0
18a1baa9fcbbfc12453228dc21e8e6e0	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__Candidatus Xiphinematobacter; s__	1.0
396748612ddada2eedd28981b7a126f9	k__Bacteria; p__TM6; c__SJA-4; o__; f__; g__; s__	1.0
b5b79802792ec7614e956eb8451c0add	k__Bacteria; p__TM6; c__SJA-4; o__; f__; g__; s__	1.0
0916d24731afa1071afb141913a6ad7c	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Saprospiraceae; g__; s__	1.0
c65efaa12915c079664e2deb11d45c6a	k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales	1.0
260c45fff7f33ffc09c6088d66b6b301	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__Fluviicola; s__	1.0
a85bdf16173a7d290727773ae4d5e29c	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Prosthecobacter; s__	0.9
25ca5cd185b049230185d90e73c2d085	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Spirobacillales; f__; g__; s__	1.0
