"(Intercept) Estimate"	"(Intercept) Std. Error"	"(Intercept) t value"	"(Intercept) Pr(>|t|)"	"model.TISSUEleaf_like Estimate"	"model.TISSUEleaf_like Std. Error"	"model.TISSUEleaf_like t value"	"model.TISSUEleaf_like Pr(>|t|)"	"model.HOSTduckweed Estimate"	"model.HOSTduckweed Std. Error"	"model.HOSTduckweed t value"	"model.HOSTduckweed Pr(>|t|)"	"model.HOSTrice Estimate"	"model.HOSTrice Std. Error"	"model.HOSTrice t value"	"model.HOSTrice Pr(>|t|)"	"(Intercept) Pr(>|t|).BH"	"model.TISSUEleaf_like Pr(>|t|).BH"	"model.HOSTduckweed Pr(>|t|).BH"	"model.HOSTrice Pr(>|t|).BH"
"Paludibacter"	0.0317276906845878	0.516663489319264	0.0766000932025533	0.550251455966633	-3.53216680436739	0.700474173163453	-5.05226020138033	5.04459926893583e-05	3.84610577492459	0.839092353061873	4.59130783755819	0.000295940328044166	5.51929798416587	0.574587652173759	9.62108891443745	5.27030363888416e-15	1	0.0235652167718302	0.0652669862351161	2.7357363502111e-12
"Pandoraea"	-0.893489717764832	0.461156777976094	-1.91810547634758	0.153991327851018	0.313819865735003	0.625220127664018	0.490854739581786	0.498310502890489	0.310110959506965	0.74894613991832	0.423009869864288	0.49376497374597	-0.811709748378821	0.512857973940485	-1.59767867382689	0.245818323891172	0.919673811791897	1	1	0.944015467654165
"Paracoccus"	0.290846419275968	0.53445178493714	0.556655478726059	0.511700808723554	0.860809987873439	0.724590918245124	1.19065013412745	0.317521254910452	-1.00459198313337	0.867981607161538	-1.15849294744946	0.312616063715154	-0.587411856921488	0.594370228698984	-0.989943250337619	0.367536416647579	1	1	1	1
"Parvibaculum"	-1.26597542853448	0.502855644162968	-2.5204864857838	0.0470598882436343	0.52284322717972	0.681753982712666	0.772450916344848	0.453610382786022	2.89827811077295	0.816667588157011	3.56861894797744	0.00511315256758971	-0.422069057288511	0.559231782262401	-0.749639542297879	0.440348679553503	0.82712903398817	1	0.425879172392502	1
"Parvimonas"	-1.26361628948667	0.426657222619182	-2.96453948742125	0.0318177220048849	0.527036314414772	0.578446844835421	0.920423446468753	0.386341341437111	-0.106613489677308	0.692916802288597	-0.148598776475677	0.490822020757784	-0.391893662517421	0.474490605385597	-0.828142541189417	0.41531181067411	0.647626031675979	0.99127077989071	0.994312895652173	0.987636171180002
"Pasteuria"	-1.16018826162936	0.43051822408782	-2.68290971248862	0.0472012771736752	0.858085449415842	0.583681454726068	1.47869952681418	0.249420385206015	-0.554961419536253	0.699187299187388	-0.799895013341312	0.400157912136198	-0.584244440849643	0.478784471344322	-1.23203217137287	0.287051710046237	0.75917210283896	0.964986293859567	0.993216806005361	0.992224099634662
"Patulibacter"	-0.373820430115586	0.451472862834583	-0.812399599347627	0.406730290576711	2.93992098880603	0.612091016372115	4.82223812977816	0.000246559361299594	-3.470798574841	0.733218883568837	-4.75676633174012	0.00047622620377336	-1.55074098328565	0.502088375971908	-3.09911810800717	0.0193236109885913	1	0.0511210024929284	0.0711253036449403	0.615090184542002
"Pedobacter"	-0.292807596707302	0.580378222028587	-0.49755673503503	0.573468003687813	2.26856857384747	0.786856365123054	2.89058912784576	0.0160839485501611	1.11808144876761	0.942568882948307	1.18837271651217	0.292717096107594	0.202654623925168	0.645445569238044	0.314245334179744	0.607216709038261	1	0.75572007428329	1	1
"Pedomicrobium"	1.00058112251225	0.587551656017342	1.71308163855508	0.147626004160813	-0.514950523721094	0.796581854432617	-0.646623163198243	0.506373544458259	2.19325806506907	0.95421896802223	2.30229581069592	0.0496541637227633	0.210811695268798	0.653423231060157	0.32526308830642	0.606417614851731	0.993359922934776	1	0.931149214781285	1
"Pedosphaera"	-1.04199144199598	0.502198275100651	-2.07388885497392	0.105293300958948	-0.28429274159097	0.680862744876223	-0.419679158952452	0.528930135951267	1.08072514647247	0.815599981552843	1.33330287777207	0.28055265126482	0.869670234563889	0.558500714257913	1.56592869870315	0.213088454347297	0.929819073811534	1	0.991459687318346	0.987237689725732
"Pelomonas"	0.802298487844833	0.574009525814116	1.41186262091569	0.246805482507719	-1.02007525923028	0.778221910962497	-1.31192714420201	0.267204244969319	1.40376129679954	0.932225740065157	1.50892326687803	0.215894905096455	-1.60402167457928	0.638362865929354	-2.51900401330885	0.0392791448250716	1	0.98852132229486	0.982337806052917	0.870968619047592
"Pelosinus"	-1.03033153607155	0.471202000461745	-2.18144593537969	0.0821792202755493	-0.256787726240848	0.638839086735715	-0.401356925254183	0.509765826692015	0.46881262349457	0.765260180965852	0.61324895922595	0.51423346422637	0.701422920155502	0.524029386132197	1.34444674897845	0.28505487671722	0.895091339790372	0.994113579653248	0.998491489763427	0.987699011258904
"Pelotomaculum"	-0.908342727479027	0.495126113902503	-1.82877220842545	0.146621346782745	-0.665164910979116	0.67127455765154	-0.99015946675551	0.363469862276841	0.696091827317291	0.804114369537167	0.867645963254608	0.403403412393099	1.28250053326498	0.550635679118712	2.33629422346503	0.072672691209294	0.957637201348577	0.986799241158928	1	0.858933332710477
"Peptococcus"	-1.2426326236747	0.43621748420323	-2.85432724612794	0.0377064543804146	0.411048365866802	0.591408310986504	0.705201862090289	0.413470797619818	-0.150153024408162	0.70844323787826	-0.2124423762611	0.480873046992182	-0.332133027275435	0.48512268675249	-0.678751472815511	0.412899901401427	0.702521077891742	1	0.997640395342464	0.997600398066634
"Peptoniphilus"	-0.743883686412978	0.463431537470809	-1.60523953131412	0.225450152324139	0.852778195706665	0.628304166519377	1.36791214465391	0.280092350214291	-0.750105058549288	0.75264048514791	-1.00044496139068	0.392975894860019	-0.505799598918646	0.515387761208888	-0.975689902126494	0.387832891066656	0.961261830057353	0.982738053980148	1	0.99991397753825
"Peptostreptococcus"	-1.19046875138834	0.43229190936838	-2.74835150002823	0.049084951132629	0.676593615738692	0.586086154798817	1.15399710650687	0.341553249996446	-0.368325588003047	0.702067869977512	-0.5241593402794	0.460149498263253	-0.527980859448643	0.480757007980103	-1.09663602834497	0.309155013176896	0.732001154725979	0.984365479224906	1	0.993037408495911
"Perlucidibaca"	-0.887431872884776	0.579732226529089	-1.52694281744017	0.208477227902394	-0.758640050024601	0.785980547162753	-0.967685843199837	0.405710716383819	6.9114402175853	0.941519747689195	7.36272984533195	2.60305008944172e-09	1.41763551336482	0.644727149908936	2.20986840292964	0.0727990928374725	0.99041208573818	0.99296245429165	1.37122508138568e-06	0.931028844441629
"Persicirhabdus"	-1.25712148052152	0.433883676713923	-2.89253627012195	0.0278458198261333	0.309798023619316	0.588244216938464	0.528307463120154	0.424767762303141	0.129622061655193	0.704652995180104	0.18604329361292	0.507436550993753	-0.154111625677172	0.482527231502356	-0.318324116192451	0.505187548247249	0.725669393971685	1	1	1
"Phaeospirillum"	0.0626381230785858	0.513024784559925	0.131499926018518	0.632226068164723	-1.28109225245721	0.695540945326817	-1.84418034328261	0.140734982365138	0.57578485435848	0.833182879290785	0.691811926920201	0.497179392438693	0.464943774583033	0.570541005046871	0.819831177027878	0.447130332901353	1	0.954897342034058	1	1
"Phenylobacterium"	7.6572017764901	0.524292779914048	14.6447292907269	2.69546310050578e-31	-4.52879319099164	0.710817696814112	-6.38486022277977	5.26094421791369e-08	1.59485046697274	0.851482776480035	1.88325549163269	0.101395906654942	-0.659403630306872	0.583072277585135	-1.13175242419883	0.285666788970425	1.47445006569658e-28	2.68202234105566e-05	0.998159589968393	1
"Phormidium"	-0.742942497485667	0.502088849637171	-1.47365667169748	0.246084887450096	1.16776830744171	0.680714389684424	1.71998714973157	0.170079758337305	-0.427822466721766	0.815422268067114	-0.523254589681315	0.50159688506332	-0.296405669457331	0.558379020889892	-0.529683304064643	0.487701525977255	0.976650270231414	0.969295715788783	1	0.998536337734264
"Photorhabdus"	-1.07637081917666	0.430052037607177	-2.49535141106912	0.0662631987988421	0.454332696402945	0.583049415504564	0.783374333505074	0.446443221448072	-0.222057797678275	0.698430184510049	-0.318135946415316	0.47145840687382	-0.636787266481111	0.478266019777828	-1.34045609259134	0.265682079808484	0.814436304204654	0.994551892479961	0.988204947390301	0.978162227159577
"Phycicoccus"	5.82884198047176	0.545100276955638	10.7244559150816	3.03848570152371e-18	0.408296202811562	0.739027768915419	0.552012208705892	0.522500018594773	-6.93600308287662	0.88527539394747	-7.84928580937054	4.51986905817787e-11	-5.9580111303388	0.606212544160759	-9.84663841282536	7.21271089843652e-16	1.60191057082962e-15	1	2.44313692055591e-08	3.75955208943317e-13
"Phyllobacterium"	1.63710550693618	0.482296709595966	3.41288981996351	0.00790738650435231	-1.16468543672222	0.65388090286544	-1.78312568506892	0.157719478392674	-0.586412765353965	0.783278650988256	-0.749760631946513	0.427857452166403	-3.14751843025337	0.536367944990656	-5.88521958033333	9.15812441327462e-06	0.463059854363573	0.98197510902445	1	0.00406959326556839
"Phytophthora"	-0.518990322122142	0.640122183010948	-0.806815011521608	0.45335304374565	-0.707167665241163	0.867855124539493	-0.817708488559051	0.463459710448939	4.06483040179248	1.03959664248281	3.9176158123709	0.00100304980426381	2.45884322880385	0.711887543525108	3.45954952269278	0.00549007196422645	1	1	0.246965527630694	0.454762930144901
"Pigmentiphaga"	-1.27994173683127	0.437982370030826	-2.92268966040344	0.0346218199913257	0.91060790967875	0.59380108107065	1.54840987731695	0.217160794096699	-0.583954867502141	0.711309517831415	-0.82817550239549	0.434164225714265	-0.437338981727543	0.487085437411278	-0.902308832759399	0.374984568820639	0.654069776308379	0.973600666746978	0.995806202825858	0.999626467927538
"Pilimelia"	-0.73270451224937	0.508865845163702	-1.43272628726868	0.258897683925859	-0.273880002673972	0.689902401680845	-0.398197833032865	0.556801840980975	0.118743868032997	0.826428513409781	0.145933662176692	0.61191389575796	0.744884748949833	0.565915798751845	1.32121078120288	0.298283533152345	0.984937374427395	1	1	0.99522406605778
"Pimelobacter"	-0.260881974491723	0.468949029844875	-0.543532688264646	0.452671959877702	-0.264708027969002	0.635784588474007	-0.421259154317125	0.486977644665645	0.411149288005832	0.761601222174744	0.546966455719022	0.467536708932763	-1.0623936113629	0.521523830535711	-2.04804583646577	0.11954444230096	0.993064154862057	1	1	0.905243376661326
"Pirellula"	-0.149525464496323	0.513037455810411	-0.281458126134287	0.580347127968472	-2.6392545574154	0.69555812456222	-3.80732472330153	0.00249220141154127	3.09198439320149	0.833203458158087	3.72792613032746	0.00268749698346694	4.40833489055157	0.570555096896241	7.74499374257092	2.50100321786185e-09	1	0.320608479293658	0.348725941898564	1.20780279592324e-06
"Planctomyces"	1.65025495594589	0.589473767264716	2.8141343838726	0.0277636608836839	-0.291505633690276	0.799187785206836	-0.360971641270871	0.631464201626397	0.868854925604758	0.957340591443947	0.906089901389755	0.394025670274717	4.97738431028769	0.655560833990646	7.60432234812676	1.53812489006917e-10	0.737937144716933	1	1	7.61883843751479e-08
"Planifilum"	2.15350306193892	0.477201277276643	4.54177312433497	0.000344035483105508	-0.0506958848126898	0.646972695077251	-0.0777587699565213	0.574630534968327	-3.01371671616518	0.775003364688616	-3.90423845093872	0.00304326114817526	-3.58319041621264	0.530701253703785	-6.77682767904711	7.38446221420245e-08	0.0842077062868157	1	0.276414253469868	3.48607713556971e-05
"Planktothrix"	-1.21254706897848	0.453917297621846	-2.66750543954145	0.0487576227005823	0.367116739217009	0.615405095016838	0.602183291460835	0.437785237336601	-0.0886394641543815	0.737188791603666	-0.122405724207006	0.556519663215601	-0.178129767562755	0.504806861164574	-0.349023765366096	0.498616589061774	0.757977009607306	1	1	1
"Planomicrobium"	-0.275978336938232	0.460910243873531	-0.588594236314856	0.503512156335355	2.33112076551676	0.624885885405334	3.75499144413901	0.00505244388073255	-2.87584155062893	0.748545753816909	-3.86037187892077	0.00443322626494983	-1.61923073332078	0.51258380041342	-3.1719703081227	0.0194430820837963	1	0.351190847531079	0.311541925169758	0.557326833257473
"Pleomorphomonas"	0.324561542674161	0.479528959964607	0.695567240162522	0.453421661769126	-4.47271129158434	0.650128485335214	-6.90177773287512	2.17577822218554e-07	4.15947212840425	0.778783660343721	5.3523849704207	6.58982790137038e-05	6.98454937960876	0.533289897489017	13.1266823872039	1.08328607513058e-24	0.993334860557095	0.000107929680042287	0.0215185172444129	5.8941046753348e-22
"Plesiocystis"	2.47348184402928	0.533431669185187	4.6593338774796	9.57516148693103e-05	-2.84891182602712	0.723207881214925	-3.95197144535457	0.00108495531854542	-0.517128740786326	0.866324878276303	-0.594219788077231	0.52404608859931	-0.369374706636981	0.593235745758003	-0.62076759212225	0.529914489375873	0.0321452087812514	0.230832628808251	1	1
"Plesiomonas"	-1.27629654281062	0.431729808414481	-2.94213218413581	0.0249307931881617	0.516288230567806	0.585324078110495	0.883882760446999	0.406781167024809	-0.00254147983032631	0.701154984469215	-0.00973319451139699	0.538535562250887	-0.472646290776308	0.480131888779574	-0.996776148832783	0.352971082626995	0.694352401370601	1	1	0.999639453709068
"Polaromonas"	7.82993653890278	0.591442129409182	13.261453818939	1.00842857260558e-27	-0.767474576748925	0.801856421319382	-0.95672729286858	0.399090266881354	-4.05861189276943	0.960537329083865	-4.23007234512411	0.000189070383995192	-8.41606783007723	0.657749873097526	-12.8115269021377	2.50124530921903e-26	5.46423242309186e-25	1	0.0792377911870066	1.37385910199074e-23
"Polynucleobacter"	-1.33752783802663	0.51262008492212	-2.60892151300731	0.0447208282228656	0.7383534427157	0.694992267802605	1.06911043728801	0.36408350121474	3.72088882694068	0.832525622917172	4.4806117943401	0.000182605012168545	0.495786199011874	0.570090933734442	0.876435169134618	0.393682192049236	0.809336119752619	1	0.0812736437982888	0.993512141015803
"Pontibacter"	-0.793460012658782	0.492256992255189	-1.60819650072838	0.195058638480291	-0.896390807525689	0.667384703510201	-1.34592569262483	0.281779172535876	1.28097880687068	0.799454744686499	1.60990629336697	0.208751553687822	1.6407525157968	0.547444894584464	3.00986041516052	0.0213607139377744	0.976250771109427	0.98710484927974	0.951737691781197	0.654534258971123
"Porphyromonas"	-1.10046379545614	0.434992115462113	-2.52002521859268	0.0513537957721132	1.07913436053109	0.589746999178145	1.84638393426907	0.18487773580141	-0.832984413300505	0.706453165884384	-1.19542128608382	0.33090543136808	-0.670367617243516	0.483759939504889	-1.39384983646157	0.232676390457133	0.83916835271195	0.928592141688619	0.990461718332878	1
"Prevotella"	-0.0720211576623557	0.531865852152148	-0.128590824737696	0.622456548549348	2.17243886185388	0.721085001595564	3.01987187356925	0.0171284120081623	-2.87242464908052	0.86378189793053	-3.33397762169951	0.00526601815896841	-0.585520565310137	0.591494381888973	-0.989367900039294	0.378245192051189	1	0.675754592041213	0.530247936985253	0.993450414320464
"Procabacter"	-1.1651580524419	0.431311685028204	-2.70177794340098	0.0409715463809582	0.609299399396733	0.584757201140598	1.04017685759748	0.38031552934248	-0.329253376285387	0.700475927126643	-0.461041690583673	0.49918683828236	-0.522159153857177	0.479666888755756	-1.08992149135992	0.339081117228717	0.759649465802304	0.999495898931574	1	0.990556246369638
"Promicromonospora"	-0.387368819278193	0.459892249174752	-0.828127597964026	0.430549240050478	-0.307121586492672	0.623505724024371	-0.49071574951786	0.504224026559814	-0.133833891899466	0.746892469648662	-0.185362021442108	0.535594841721395	-0.62719998588258	0.511451676321069	-1.2304859729881	0.324796885698971	1	0.991685090240955	1	0.980282543353628
"Propionibacterium"	1.49395565138944	0.454718621512023	3.30821761999991	0.00979563800510283	3.2527135404933	0.616491501741932	5.30016007119458	5.77177555622687e-05	-5.51216067143252	0.738490189442826	-7.49511270937638	5.28466892978365e-09	-3.49390200040839	0.505698023056609	-6.93040464738748	4.63550424643212e-08	0.500807438658363	0.0185667481980957	2.74760634630564e-06	2.20561798258521e-05
"Propionicimonas"	-1.24432050037914	0.433277440779956	-2.86999121053978	0.0386437468500983	0.727341086293997	0.587422303597641	1.23856887011652	0.304588487501146	-0.379326259339026	0.703668431829182	-0.538154625375774	0.452401995923095	-0.473262397018731	0.481853029262092	-0.982089788941576	0.375186192977113	0.681809397514938	1	0.997551305057242	0.986066974901959
"Propionivibrio"	0.795127809419821	0.42976707788517	1.86810689987022	0.165412644250998	-5.58956400353786	0.582663077143554	-9.61769415123842	3.98826405680107e-14	5.47863376524226	0.697967392908533	7.88079282239326	3.64868931453012e-09	8.56011962541465	0.477949112659332	17.9662320167211	1.66118210501531e-41	0.923969776736212	2.18592548791785e-11	1.9119018095029e-06	9.35513946501694e-39
"Prosthecobacter"	-0.0307557136619774	0.54755735792508	-0.0534550568649952	0.555814135802376	-3.44801147036351	0.742358992808814	-4.65491017407244	0.000143539143103728	5.59116530083734	0.889265840137172	6.30528601299282	3.13039254160414e-07	5.33313710797811	0.608945093324031	8.78388758808738	1.16905354100356e-12	1	0.0561622822898951	0.000159731177211306	5.93524279374018e-10
